ballX,ballY,vy,vx,paddleY,deltaY,action
194.607697,152.089554,3.306294,2.251316,120.0,-17.089554,1
196.859009,155.395844,3.306294,2.251316,123.0,-17.395844,1
199.110321,158.702133,3.306294,2.251316,126.0,-17.702133,1
201.361633,162.008423,3.306294,2.251316,129.0,-18.008423,1
203.612946,165.314713,3.306294,2.251316,132.0,-18.314713,1
205.864258,168.621002,3.306294,2.251316,135.0,-18.621002,1
208.11557,171.927292,3.306294,2.251316,138.0,-18.927292,1
210.366882,175.233582,3.306294,2.251316,141.0,-19.233582,1
212.618195,178.539871,3.306294,2.251316,144.0,-19.539871,1
214.869507,181.846161,3.306294,2.251316,147.0,-19.846161,1
217.120819,185.152451,3.306294,2.251316,150.0,-20.152451,1
219.372131,188.45874,3.306294,2.251316,153.0,-20.45874,1
221.623444,191.76503,3.306294,2.251316,156.0,-20.76503,1
223.874756,192.0,-3.306294,2.251316,159.0,-18.0,1
226.126068,188.69371,-3.306294,2.251316,162.0,-11.69371,1
228.37738,185.387421,-3.306294,2.251316,165.0,-5.387421,1
230.628693,182.081131,-3.306294,2.251316,168.0,0.918869,2
232.880005,178.774841,-3.306294,2.251316,168.0,4.225159,0
235.131317,175.468552,-3.306294,2.251316,165.0,4.531448,0
237.382629,172.162262,-3.306294,2.251316,162.0,4.837738,0
239.633942,168.855972,-3.306294,2.251316,159.0,5.144028,0
241.885254,165.549683,-3.306294,2.251316,156.0,5.450317,0
244.136566,162.243393,-3.306294,2.251316,153.0,5.756607,0
246.387878,158.937103,-3.306294,2.251316,150.0,6.062897,0
248.639191,155.630814,-3.306294,2.251316,147.0,6.369186,0
250.890503,152.324524,-3.306294,2.251316,144.0,6.675476,0
253.141815,149.018234,-3.306294,2.251316,141.0,6.981766,0
255.393127,145.711945,-3.306294,2.251316,138.0,7.288055,0
257.64444,142.405655,-3.306294,2.251316,135.0,7.594345,0
259.895752,139.099365,-3.306294,2.251316,132.0,7.900635,0
262.147064,135.793076,-3.306294,2.251316,129.0,8.206924,0
264.398376,132.486786,-3.306294,2.251316,126.0,8.513214,0
266.649689,129.180496,-3.306294,2.251316,123.0,8.819504,0
268.901001,125.874199,-3.306294,2.251316,120.0,9.125801,0
271.152313,122.567902,-3.306294,2.251316,117.0,9.432098,0
273.403625,119.261604,-3.306294,2.251316,114.0,9.738396,0
275.654938,115.955307,-3.306294,2.251316,111.0,10.044693,0
277.90625,112.64901,-3.306294,2.251316,108.0,10.35099,0
280.157562,109.342712,-3.306294,2.251316,105.0,10.657288,0
282.408875,106.036415,-3.306294,2.251316,102.0,10.963585,0
284.660187,102.730118,-3.306294,2.251316,99.0,11.269882,0
286.911499,99.42382,-3.306294,2.251316,96.0,11.57618,0
289.162811,96.117523,-3.306294,2.251316,93.0,11.882477,0
291.414124,92.811226,-3.306294,2.251316,90.0,12.188774,0
293.665436,89.504929,-3.306294,2.251316,87.0,12.495071,0
295.916748,86.198631,-3.306294,2.251316,84.0,12.801369,0
298.16806,82.892334,-3.306294,2.251316,81.0,13.107666,0
300.419373,79.586037,-3.306294,2.251316,78.0,13.413963,0
160.238144,136.501755,-3.264602,2.311357,131.0,9.498245,0
162.5495,133.237152,-3.264602,2.311357,128.0,9.762848,0
164.860855,129.972549,-3.264602,2.311357,125.0,10.027451,0
167.172211,126.707947,-3.264602,2.311357,122.0,10.292053,0
169.483566,123.443344,-3.264602,2.311357,119.0,10.556656,0
171.794922,120.178741,-3.264602,2.311357,116.0,10.821259,0
174.106277,116.914139,-3.264602,2.311357,113.0,11.085861,0
176.417633,113.649536,-3.264602,2.311357,110.0,11.350464,0
178.728989,110.384933,-3.264602,2.311357,107.0,11.615067,0
181.040344,107.120331,-3.264602,2.311357,104.0,11.879669,0
183.3517,103.855728,-3.264602,2.311357,101.0,12.144272,0
185.663055,100.591125,-3.264602,2.311357,98.0,12.408875,0
187.974411,97.326523,-3.264602,2.311357,95.0,12.673477,0
190.285767,94.06192,-3.264602,2.311357,92.0,12.93808,0
192.597122,90.797318,-3.264602,2.311357,89.0,13.202682,0
