ballX,ballY,vx,vy,paddleY,deltaY,action
268.087219,81.352661,2.013347,-5.652117,30,-36.352661,2
239.826614,91.41938,2.013347,-5.652117,30,-46.41938,2
194.609695,107.526131,2.013347,-5.652117,30,-62.526131,1
188.957581,109.539474,2.013347,-5.652117,35,-59.539474,1
183.305466,111.552818,2.013347,-5.652117,40,-56.552818,1
177.653351,113.566162,2.013347,-5.652117,45,-53.566162,1
172.001236,115.579506,2.013347,-5.652117,50,-50.579506,1
166.349121,117.59285,2.013347,-5.652117,55,-47.59285,1
160.697006,119.606194,2.013347,-5.652117,60,-44.606194,1
155.044891,121.619537,2.013347,-5.652117,65,-41.619537,1
149.392776,123.632881,2.013347,-5.652117,70,-38.632881,1
143.740662,125.646225,2.013347,-5.652117,75,-35.646225,1
138.088547,127.659569,2.013347,-5.652117,80,-32.659569,1
132.436432,129.672913,2.013347,-5.652117,85,-29.672913,1
126.784317,131.686264,2.013347,-5.652117,90,-26.686264,1
121.132202,133.699615,2.013347,-5.652117,95,-23.699615,1
115.480087,135.712967,2.013347,-5.652117,100,-20.712967,1
109.827972,137.726318,2.013347,-5.652117,105,-17.726318,1
104.175858,139.73967,2.013347,-5.652117,110,-14.73967,1
98.523743,141.753021,2.013347,-5.652117,115,-11.753021,1
36.35046,163.899887,2.013347,-5.652117,120,-28.899887,1
30.698343,165.913239,2.013347,-5.652117,125,-25.913239,1
25.046227,167.92659,2.013347,-5.652117,130,-22.92659,1
19.39411,169.939941,2.013347,-5.652117,135,-19.939941,1
13.741993,171.953293,2.013347,-5.652117,140,-16.953293,1
291.542053,93.417084,2.94243,-5.228968,135,56.582916,2
239.252319,122.84137,2.94243,-5.228968,135,27.15863,2
192.191559,149.323227,2.94243,-5.228968,135,0.676773,2
176.504639,158.150513,2.94243,-5.228968,135,-8.150513,2
155.588745,169.920227,2.94243,-5.228968,135,-19.920227,2
113.756981,192,-2.94243,-5.228968,135,-42,2
35.322495,147.863571,-2.94243,-5.228968,135,2.136429,0
30.093527,144.921143,-2.94243,-5.228968,130,0.078857,0
24.864559,141.978714,-2.94243,-5.228968,125,-1.978714,0
290.422791,174.524139,1.5786,-5.788611,85,-74.524139,2
255.691162,183.995728,1.5786,-5.788611,85,-83.995728,2
168.862091,177.792618,-1.5786,-5.788611,85,-77.792618,2
163.073486,176.21402,-1.5786,-5.788611,85,-76.21402,2
157.284882,174.635422,-1.5786,-5.788611,85,-74.635422,1
151.496277,173.056824,-1.5786,-5.788611,90,-68.056824,1
145.707672,171.478226,-1.5786,-5.788611,95,-61.478226,1
139.919067,169.899628,-1.5786,-5.788611,100,-54.899628,1
134.130463,168.32103,-1.5786,-5.788611,105,-48.32103,1
128.341858,166.742432,-1.5786,-5.788611,110,-41.742432,1
122.553246,165.163834,-1.5786,-5.788611,115,-35.163834,1
116.764633,163.585236,-1.5786,-5.788611,120,-28.585236,1
110.976021,162.006638,-1.5786,-5.788611,125,-22.006638,1
105.187408,160.42804,-1.5786,-5.788611,130,-15.42804,1
99.398796,158.849442,-1.5786,-5.788611,135,-8.849442,1
93.610184,157.270844,-1.5786,-5.788611,140,-2.270844,1
47.301285,144.642059,-1.5786,-5.788611,145,15.357941,0
41.512672,143.063461,-1.5786,-5.788611,140,11.936539,0
35.72406,141.484863,-1.5786,-5.788611,135,8.515137,0
29.935448,139.906265,-1.5786,-5.788611,130,5.093735,0
24.146835,138.327667,-1.5786,-5.788611,125,1.672333,0
18.358223,136.749069,-1.5786,-5.788611,120,-1.749069,0
268.741211,30.283741,4.326249,-4.157351,115,99.716263,2
260.426514,38.936237,4.326249,-4.157351,115,91.063766,2
227.167725,73.546227,4.326249,-4.157351,115,56.453773,2
223.010376,77.872475,4.326249,-4.157351,115,52.127525,2
164.807495,138.439957,4.326249,-4.157351,115,-8.439957,2
148.178101,155.744949,4.326249,-4.157351,115,-25.744949,1
144.020752,160.071198,4.326249,-4.157351,120,-25.071198,1
139.863403,164.397446,4.326249,-4.157351,125,-24.397446,1
135.706055,168.723694,4.326249,-4.157351,130,-23.723694,1
131.548706,173.049942,4.326249,-4.157351,135,-23.049942,1
127.391357,177.37619,4.326249,-4.157351,140,-22.37619,1
123.234009,181.702438,4.326249,-4.157351,145,-21.702438,1
119.07666,186.028687,4.326249,-4.157351,150,-21.028687,1
114.919312,190.354935,4.326249,-4.157351,155,-20.354935,1
110.761963,192,-4.326249,-4.157351,160,-17,1
106.604614,187.673752,-4.326249,-4.157351,165,-7.673752,1
102.447266,183.347504,-4.326249,-4.157351,170,1.652496,2
89.97522,170.368759,-4.326249,-4.157351,170,14.631241,2
69.188477,148.737518,-4.326249,-4.157351,170,36.262482,0
65.031128,144.41127,-4.326249,-4.157351,165,35.58873,0
60.873779,140.085022,-4.326249,-4.157351,160,34.914978,0
56.716431,135.758774,-4.326249,-4.157351,155,34.241226,0
52.559082,131.432526,-4.326249,-4.157351,150,33.567474,0
48.401733,127.106277,-4.326249,-4.157351,145,32.893723,0
44.244385,122.780029,-4.326249,-4.157351,140,32.219971,0
40.087036,118.453781,-4.326249,-4.157351,135,31.546219,0
35.929688,114.127533,-4.326249,-4.157351,130,30.872467,0
31.772337,109.801285,-4.326249,-4.157351,125,30.198715,0
27.614986,105.475037,-4.326249,-4.157351,120,29.524963,0
23.457636,101.148788,-4.326249,-4.157351,115,28.851212,0
19.300285,96.82254,-4.326249,-4.157351,110,28.17746,0
15.142935,92.496292,-4.326249,-4.157351,105,27.503708,0
10.985584,88.170044,-4.326249,-4.157351,100,26.829956,0
6.828234,83.843796,-4.326249,-4.157351,95,26.156204,0
2.670883,79.517548,-4.326249,-4.157351,90,25.482452,0
265.082123,110.950188,4.973542,-3.35617,55,-40.950188,2
261.725952,115.923729,4.973542,-3.35617,55,-45.923729,2
255.013611,125.870811,4.973542,-3.35617,55,-55.870811,1
251.65744,130.84436,4.973542,-3.35617,60,-55.84436,1
248.30127,135.817902,4.973542,-3.35617,65,-55.817902,1
231.520416,160.685608,4.973542,-3.35617,70,-75.685608,2
208.027222,192,-4.973542,-3.35617,70,-107,2
197.95871,177.079376,-4.973542,-3.35617,70,-92.079376,2
194.602539,172.105835,-4.973542,-3.35617,70,-87.105835,2
187.890198,162.158752,-4.973542,-3.35617,70,-77.158752,2
181.177856,152.21167,-4.973542,-3.35617,70,-67.21167,2
164.397003,127.343964,-4.973542,-3.35617,70,-42.343964,0
161.040833,122.370422,-4.973542,-3.35617,65,-42.370422,0
157.684662,117.396881,-4.973542,-3.35617,60,-42.396881,0
154.328491,112.42334,-4.973542,-3.35617,55,-42.42334,0
150.972321,107.449799,-4.973542,-3.35617,50,-42.449799,0
147.61615,102.476257,-4.973542,-3.35617,45,-42.476257,0
144.259979,97.502716,-4.973542,-3.35617,40,-42.502716,0
140.903809,92.529175,-4.973542,-3.35617,35,-42.529175,0
137.547638,87.555634,-4.973542,-3.35617,30,-42.555634,0
134.191467,82.582092,-4.973542,-3.35617,25,-42.582092,0
93.917419,22.899597,-4.973542,-3.35617,20,12.100403,2
83.848907,7.978971,-4.973542,-3.35617,20,27.021029,2
77.136566,0,4.973542,-3.35617,20,35,2
60.355713,24.86771,4.973542,-3.35617,20,10.13229,2
46.93103,44.761875,4.973542,-3.35617,20,-9.761875,1
43.57486,49.735416,4.973542,-3.35617,25,-9.735416,1
40.218689,54.708958,4.973542,-3.35617,30,-9.708958,1
36.862518,59.682499,4.973542,-3.35617,35,-9.682499,1
33.506348,64.656044,4.973542,-3.35617,40,-9.656044,1
30.150177,69.629585,4.973542,-3.35617,45,-9.629585,1
26.794006,74.603127,4.973542,-3.35617,50,-9.603127,1
23.437836,79.576668,4.973542,-3.35617,55,-9.576668,1
20.081665,84.550209,4.973542,-3.35617,60,-9.550209,1
16.725494,89.52375,4.973542,-3.35617,65,-9.52375,1
13.369325,94.497292,4.973542,-3.35617,70,-9.497292,1
10.013155,99.470833,4.973542,-3.35617,75,-9.470833,1
266.240601,92.322769,-0.692405,-5.959914,75,-2.322769,2
224.52121,87.475929,-0.692405,-5.959914,75,2.524071,0
218.561295,86.783524,-0.692405,-5.959914,70,-1.783524,0
212.601379,86.091118,-0.692405,-5.959914,65,-6.091118,0
206.641464,85.398712,-0.692405,-5.959914,60,-10.398712,0
200.681549,84.706306,-0.692405,-5.959914,55,-14.706306,0
141.082397,77.782249,-0.692405,-5.959914,50,-12.782249,1
135.122482,77.089844,-0.692405,-5.959914,55,-7.089844,1
129.162567,76.397438,-0.692405,-5.959914,60,-1.397438,1
123.202652,75.705032,-0.692405,-5.959914,65,4.294968,1
117.242737,75.012627,-0.692405,-5.959914,70,9.987373,1
111.282822,74.320221,-0.692405,-5.959914,75,15.679779,1
105.322906,73.627815,-0.692405,-5.959914,80,21.372185,1
63.6035,68.780975,-0.692405,-5.959914,85,31.219025,0
57.643585,68.08857,-0.692405,-5.959914,80,26.91143,0
51.68367,67.396164,-0.692405,-5.959914,75,22.603836,0
45.723755,66.703758,-0.692405,-5.959914,70,18.296242,0
39.76384,66.011353,-0.692405,-5.959914,65,13.988647,0
33.803925,65.318947,-0.692405,-5.959914,60,9.681053,0
27.844011,64.626541,-0.692405,-5.959914,55,5.373459,0
21.884098,63.934135,-0.692405,-5.959914,50,1.065865,0
15.924185,63.24173,-0.692405,-5.959914,45,-3.24173,0
302,52.191132,4.114803,-4.366737,90,52.808868,1
297.63327,56.305935,4.114803,-4.366737,95,53.694065,1
293.266541,60.420738,4.114803,-4.366737,100,54.579262,1
288.899811,64.535538,4.114803,-4.366737,105,55.464462,1
284.533081,68.650345,4.114803,-4.366737,110,56.349655,1
280.166351,72.765152,4.114803,-4.366737,115,57.234848,1
275.799622,76.879959,4.114803,-4.366737,120,58.120041,1
1.432892,80.994766,4.114803,-4.366737,125,59.005234,1
245.232513,105.683609,4.114803,-4.366737,130,39.316391,2
175.364838,171.520523,4.114803,-4.366737,130,-26.520523,2
162.264648,183.864944,4.114803,-4.366737,130,-38.864944,1
157.897919,187.979752,4.114803,-4.366737,135,-37.979752,1
153.531189,192,-4.114803,-4.366737,140,-37,1
149.164459,187.885193,-4.114803,-4.366737,145,-27.885193,1
144.797729,183.770386,-4.114803,-4.366737,150,-18.770386,1
140.431,179.655579,-4.114803,-4.366737,155,-9.655579,1
136.06427,175.540771,-4.114803,-4.366737,160,-0.540771,1
105.497116,146.737122,-4.114803,-4.366737,165,33.262878,0
101.130379,142.622314,-4.114803,-4.366737,160,32.377686,0
96.763641,138.507507,-4.114803,-4.366737,155,31.492493,0
92.396904,134.3927,-4.114803,-4.366737,150,30.6073,0
88.030167,130.277893,-4.114803,-4.366737,145,29.722107,0
83.663429,126.163086,-4.114803,-4.366737,140,28.836914,0
79.296692,122.048279,-4.114803,-4.366737,135,27.951721,0
74.929955,117.933472,-4.114803,-4.366737,130,27.066528,0
70.563217,113.818665,-4.114803,-4.366737,125,26.181335,0
66.19648,109.703857,-4.114803,-4.366737,120,25.296143,0
61.829742,105.58905,-4.114803,-4.366737,115,24.41095,0
57.463005,101.474243,-4.114803,-4.366737,110,23.525757,0
53.096268,97.359436,-4.114803,-4.366737,105,22.640564,0
48.72953,93.244629,-4.114803,-4.366737,100,21.755371,0
44.362793,89.129822,-4.114803,-4.366737,95,20.870178,0
39.996056,85.015015,-4.114803,-4.366737,90,19.984985,0
35.629318,80.900208,-4.114803,-4.366737,85,19.099792,0
31.262581,76.7854,-4.114803,-4.366737,80,18.2146,0
26.895844,72.670593,-4.114803,-4.366737,75,17.329407,0
22.529106,68.555786,-4.114803,-4.366737,70,16.444214,0
18.162369,64.440979,-4.114803,-4.366737,65,15.559021,0
13.795631,60.326176,-4.114803,-4.366737,60,14.673824,0
302,7.496872,-3.440447,-4.91562,45,52.503128,2
243.012573,30.96402,3.440447,-4.91562,45,29.03598,2
223.350098,44.7258,3.440447,-4.91562,45,15.2742,2
208.603241,55.047134,3.440447,-4.91562,45,4.952866,1
203.687622,58.487579,3.440447,-4.91562,50,6.512421,1
198.772003,61.928024,3.440447,-4.91562,55,8.071976,1
193.856384,65.368469,3.440447,-4.91562,60,9.631531,1
188.940765,68.808914,3.440447,-4.91562,65,11.191086,1
184.025146,72.249359,3.440447,-4.91562,70,12.750641,1
179.109528,75.689804,3.440447,-4.91562,75,14.310196,1
174.193909,79.130249,3.440447,-4.91562,80,15.869751,1
169.27829,82.570694,3.440447,-4.91562,85,17.429306,1
164.362671,86.011139,3.440447,-4.91562,90,18.988861,1
