ballX,ballY,vy,vx,paddleY,deltaY,action
273.919289,34.045982,3.09509,2.533854,18.0,-1.045982,1
276.453144,37.141071,3.09509,2.533854,24.0,1.858929,1
278.987,40.23616,3.09509,2.533854,30.0,4.76384,1
281.520855,43.331249,3.09509,2.533854,36.0,7.668751,1
284.05471,46.426338,3.09509,2.533854,42.0,10.573662,1
301.791698,68.091965,3.09509,2.533854,48.0,-5.091965,1
304.325553,71.187057,3.09509,2.533854,54.0,-2.187057,1
306.859407,74.28215,3.09509,2.533854,60.0,0.71785,1
309.393262,77.377243,3.09509,2.533854,66.0,3.622757,1
80.019623,79.50531,2.311944,3.264187,126.0,61.49469,2
99.60476700000001,93.376968,2.311944,3.264187,126.0,47.623032,2
102.86895799999999,95.688911,2.311944,3.264187,126.0,45.311089,2
115.92572000000001,104.936684,2.311944,3.264187,126.0,36.063316,2
145.303436,125.744171,2.311944,3.264187,126.0,15.255829,2
158.360199,134.991974,2.311944,3.264187,126.0,6.008026,1
161.62439,137.303925,2.311944,3.264187,132.0,9.696075,1
164.88858,139.615875,2.311944,3.264187,138.0,13.384125,1
168.152771,141.927826,2.311944,3.264187,144.0,17.072174,1
181.209534,151.175629,2.311944,3.264187,150.0,13.824371,2
191.002106,158.111481,2.311944,3.264187,150.0,6.888519,2
194.266296,160.423431,2.311944,3.264187,150.0,4.576569,2
197.530487,162.735382,2.311944,3.264187,150.0,2.264618,2
200.794678,165.047333,2.311944,3.264187,150.0,-0.047333,2
204.05886800000002,167.359283,2.311944,3.264187,150.0,-2.359283,1
207.323059,169.671234,2.311944,3.264187,156.0,1.328766,1
210.58724999999998,171.983185,2.311944,3.264187,162.0,5.016815,1
213.85144,174.295135,2.311944,3.264187,168.0,8.704865,1
230.172394,185.854889,2.311944,3.264187,170.0,-0.854889,2
259.550102,178.128296,-2.311944,3.264187,170.0,6.871704,0
262.81428900000003,175.816345,-2.311944,3.264187,164.0,3.183655,0
266.078476,173.504395,-2.311944,3.264187,158.0,-0.504395,0
269.342663,171.192444,-2.311944,3.264187,152.0,-4.192444,0
272.60685,168.880493,-2.311944,3.264187,146.0,-7.880493,0
275.871037,166.568542,-2.311944,3.264187,140.0,-11.568542,0
279.135223,164.256592,-2.311944,3.264187,134.0,-15.256592,0
292.191971,155.008789,-2.311944,3.264187,128.0,-12.008789,2
295.456158,152.696838,-2.311944,3.264187,128.0,-9.696838,2
298.720345,150.384888,-2.311944,3.264187,128.0,-7.384888,2
301.984531,148.072937,-2.311944,3.264187,128.0,-5.072937,0
305.248718,145.760986,-2.311944,3.264187,122.0,-8.760986,0
308.512905,143.449036,-2.311944,3.264187,116.0,-12.449036,0
18.0,118.212593,-3.220506,2.372412,86.0,-17.212593,0
20.372406000000012,114.992088,-3.220506,2.372412,80.0,-19.992088,0
39.351653999999996,89.22805,-3.220506,2.372412,74.0,-0.22805,2
44.09646600000002,82.787041,-3.220506,2.372412,74.0,6.212959,2
72.565338,44.140984,-3.220506,2.372412,74.0,44.859016,2
74.93774400000001,40.920479,-3.220506,2.372412,74.0,48.079521,2
103.40661600000001,2.274417,-3.220506,2.372412,74.0,86.725586,2
112.89624,9.661517,3.220506,2.372412,74.0,79.338486,2
122.385864,22.543537,3.220506,2.372412,74.0,66.456467,2
167.461578,83.733131,3.220506,2.372412,104.0,35.266869,2
174.578796,93.394646,3.220506,2.372412,104.0,25.605354,1
176.951202,96.61515,3.220506,2.372412,110.0,28.38485,1
205.42012,135.261215,3.220506,2.372412,128.0,7.738785,2
212.537361,144.922729,3.220506,2.372412,128.0,-1.922729,2
214.909775,148.143234,3.220506,2.372412,128.0,-5.143234,2
264.730461,169.456467,-3.220506,2.372412,128.0,-26.456467,2
288.454596,137.251419,-3.220506,2.372412,128.0,5.748581,0
290.827007,134.030914,-3.220506,2.372412,122.0,2.969086,0
293.199419,130.81041,-3.220506,2.372412,116.0,0.18959,0
305.061479,114.707886,-3.220506,2.372412,110.0,10.292114,0
307.433891,111.487381,-3.220506,2.372412,104.0,7.512619,0
309.806304,108.266876,-3.220506,2.372412,98.0,4.733124,0
43.00765999999999,3.69423,3.69423,2.0,44.0,55.305771,2
47.00765999999999,11.082689,3.69423,2.0,44.0,47.917313,2
55.00765999999999,25.859606,3.69423,2.0,44.0,33.140396,2
59.00765999999999,33.248066,3.69423,2.0,44.0,25.751934,2
75.00765999999999,62.801899,3.69423,2.0,44.0,-3.801899,0
77.00765999999999,66.496132,3.69423,2.0,38.0,-13.496132,0
79.00765999999999,70.190361,3.69423,2.0,32.0,-23.190361,0
83.00765999999999,77.578819,3.69423,2.0,26.0,-36.578819,2
93.00765999999999,96.049965,3.69423,2.0,26.0,-55.049965,2
107.00765999999999,121.909569,3.69423,2.0,26.0,-80.909569,1
109.00765999999999,125.603798,3.69423,2.0,32.0,-78.603798,1
111.00765999999999,129.298035,3.69423,2.0,38.0,-76.298035,1
113.00765999999999,132.992264,3.69423,2.0,44.0,-73.992264,1
131.00766,166.240326,3.69423,2.0,50.0,-101.240326,2
133.00766,169.934555,3.69423,2.0,50.0,-104.934555,2
135.00766,173.628784,3.69423,2.0,50.0,-108.628784,1
137.00766,177.323013,3.69423,2.0,56.0,-106.323013,1
139.00766,181.017242,3.69423,2.0,62.0,-104.017242,1
141.00766,184.711472,3.69423,2.0,68.0,-101.711472,1
147.00766,188.305771,-3.69423,2.0,74.0,-99.305771,2
