ballX,ballY,vy,vx,paddleY,distance,deltaY,action
240.981247,131.052017,-4.973285,5.100212,97.0,76.96186151233154,-19.052017,2
256.589943,115.831772,-5.123981,5.254753,97.0,56.63276282685874,-3.831772,0
261.897243,110.656555,-5.17522,5.307301,93.0,51.24089348820016,-2.656555,0
267.257618,105.429581,-5.226973,5.360373,89.0,45.79129121207969,-1.429581,0
272.671597,100.150337,-5.279243,5.413977,85.0,40.28575904391,-0.150337,0
278.13971300000003,94.818298,-5.332035,5.468117,81.0,34.7278454174625,1.181702,0
283.66251,89.432945,-5.385355,5.522798,77.0,29.124585848954577,2.567055,0
289.240536,83.993736,-5.439209,5.578026,73.0,23.49079770473943,4.006264,0
294.874342,78.500137,-5.493601,5.633806,69.0,17.861638585295932,5.499863,0
300.564486,72.951599,-5.548537,5.690144,65.0,12.339240296752358,7.048401,0
306.311531,67.34758,-5.604022,5.747046,61.0,7.341428704302787,8.65242,0
200.0,114.373215,3.138879,6.0,53.0,125.96297678062481,-46.373215,2
206.0,117.54348,3.170268,6.0,53.0,122.40041180694777,-49.54348,2
218.0,123.979446,3.23399,6.0,53.0,116.19845848576011,-55.979446,1
224.0,127.245773,3.26633,6.0,57.0,111.04264326990567,-55.245773,1
230.0,130.544769,3.298994,6.0,61.0,106.00224004832805,-54.544769,1
236.0,133.876755,3.331984,6.0,65.0,101.09405214615757,-53.876755,1
242.0,137.242065,3.365304,6.0,69.0,96.33784010171821,-53.242065,1
248.0,140.641022,3.398957,6.0,73.0,91.75678643677797,-52.641022,1
254.0,144.073975,3.432946,6.0,77.0,87.37801853040972,-52.073975,1
260.0,147.541245,3.467276,6.0,81.0,83.23303001903767,-51.541245,1
266.0,151.043198,3.501948,6.0,85.0,79.35807458644145,-51.043198,1
272.0,154.58017,3.536968,6.0,89.0,75.79418643424376,-50.58017,1
278.0,158.152512,3.572337,6.0,93.0,72.58684329759866,-50.152512,1
284.0,161.760574,3.608061,6.0,97.0,69.78489768430899,-49.760574,1
290.0,165.404709,3.644141,6.0,101.0,67.4386131335356,-49.404709,1
296.0,169.085297,3.680583,6.0,105.0,65.59668658993539,-49.085297,1
