ballX,ballY,vy,vx,paddleY,distance,deltaY,action
60.0,147.541245,3.467276,-6.0,81.0,83.233032,-51.541245,1
54.0,151.043198,3.501948,-6.0,85.0,79.358078,-51.043198,1
48.0,154.58017,3.536968,-6.0,89.0,75.794189,-50.58017,1
42.0,158.152512,3.572337,-6.0,93.0,72.586845,-50.152512,1
36.0,161.760574,3.608061,-6.0,97.0,69.784897,-49.760574,1
30.0,165.404709,3.644141,-6.0,101.0,67.438614,-49.404709,1
24.0,169.085297,3.680583,-6.0,105.0,65.596687,-49.085297,1
18.0,172.802689,3.717389,-6.0,109.0,64.302277,-48.802689,1
12.0,176.557251,3.754563,-6.0,113.0,63.588711,-48.557251,1
6.0,180.349365,3.792108,-6.0,117.0,63.475525,-48.349365,1
138.0,84.059807,-4.019731,-6.0,113.0,131.23085,43.940193,2
126.0,75.899353,-4.100527,-6.0,113.0,121.788582,52.100647,2
114.0,67.574875,-4.182948,-6.0,113.0,113.487625,60.425125,0
108.0,63.350098,-4.224777,-6.0,109.0,108.110657,60.649902,0
102.0,59.083073,-4.267025,-6.0,105.0,102.822006,60.916927,0
96.0,54.773376,-4.309695,-6.0,101.0,97.636574,61.226624,0
90.0,50.420586,-4.352792,-6.0,97.0,92.572357,61.579414,0
84.0,46.024265,-4.39632,-6.0,93.0,87.651123,61.975735,0
78.0,41.583981,-4.440284,-6.0,89.0,82.899208,62.416019,0
72.0,37.099293,-4.484686,-6.0,85.0,78.348434,62.900707,0
66.0,32.569759,-4.529533,-6.0,81.0,74.037071,63.430241,0
60.0,27.99493,-4.574829,-6.0,77.0,70.010689,64.005066,0
54.0,23.374353,-4.620577,-6.0,73.0,66.322731,64.625648,0
48.0,18.707571,-4.666783,-6.0,69.0,63.03434,65.292427,0
42.0,13.99412,-4.713451,-6.0,65.0,60.212955,66.005882,0
36.0,9.233534,-4.760585,-6.0,61.0,57.928982,66.766464,0
30.0,4.425343,-4.808191,-6.0,57.0,56.250286,67.574661,0
24.0,0.0,4.856273,-6.0,53.0,54.817879,68.0,0
18.0,4.904836,4.904836,-6.0,49.0,44.814991,59.095165,0
12.0,9.85872,4.953884,-6.0,45.0,35.198147,50.141281,0
6.0,14.862143,5.003423,-6.0,41.0,26.442156,41.137856,0
156.0,96.0,-6.0,-6.0,33.0,159.012573,-48.0,1
150.0,90.0,-6.0,-6.0,37.0,149.696365,-38.0,1
144.0,84.0,-6.0,-6.0,41.0,140.73024,-28.0,1
138.0,78.0,-6.0,-6.0,45.0,132.185471,-18.0,1
132.0,72.0,-6.0,-6.0,49.0,124.149101,-8.0,1
126.0,66.0,-6.0,-6.0,53.0,116.726173,2.0,1
120.0,60.0,-6.0,-6.0,57.0,110.040901,12.0,1
108.0,48.0,-6.0,-6.0,61.0,98.858482,28.0,2
84.0,24.0,-6.0,-6.0,61.0,82.734512,52.0,0
78.0,18.0,-6.0,-6.0,57.0,78.390053,54.0,0
72.0,12.0,-6.0,-6.0,53.0,74.330345,56.0,0
66.0,6.0,-6.0,-6.0,49.0,70.60453,58.0,0
60.0,0.0,6.0,-6.0,45.0,67.26812,60.0,0
54.0,6.0,6.0,-6.0,41.0,56.222771,50.0,0
48.0,12.0,6.0,-6.0,37.0,45.486263,40.0,0
42.0,18.0,6.0,-6.0,33.0,35.341194,30.0,0
36.0,24.0,6.0,-6.0,29.0,26.476404,20.0,0
18.0,42.0,6.0,-6.0,25.0,18.788294,-2.0,2
12.0,48.0,6.0,-6.0,25.0,23.086792,-8.0,2
240.775421,62.244316,2.097366,-4.958109,65.0,230.79187,17.755684,1
235.718155,64.383629,2.139313,-5.057271,69.0,225.76535,19.616371,1
230.559738,66.565727,2.1821,-5.158416,73.0,220.653564,21.434273,1
225.298157,68.791466,2.225742,-5.261585,77.0,215.454575,23.208534,1
219.931335,71.061722,2.270257,-5.366817,81.0,210.166443,24.938278,1
214.457184,73.37738,2.315662,-5.474153,85.0,204.787262,26.62262,1
208.87355,75.739357,2.361975,-5.583636,89.0,199.31517,28.260643,1
203.178238,78.148575,2.409215,-5.695309,93.0,193.748276,29.851425,1
161.443619,96.417572,2.767431,-6.0,121.0,153.425766,39.582428,2
143.443619,105.056404,2.93682,-6.0,121.0,134.3927,30.943596,2
119.443619,117.402908,3.178908,-6.0,121.0,109.502716,18.597092,2
113.443619,120.645393,3.242486,-6.0,121.0,103.444229,15.354607,1
107.443619,123.952728,3.307335,-6.0,125.0,97.449249,16.047272,1
101.443619,127.32621,3.373482,-6.0,129.0,91.458939,16.67379,1
95.443619,130.767166,3.440952,-6.0,133.0,85.472786,17.232834,1
89.443619,134.276932,3.509771,-6.0,137.0,79.490273,17.723068,1
77.443619,141.508469,3.651565,-6.0,141.0,67.445534,14.491531,2
65.443619,149.03215,3.799088,-6.0,141.0,56.022408,6.96785,1
59.443619,152.907227,3.87507,-6.0,145.0,50.071903,7.092773,1
53.443619,156.859802,3.952572,-6.0,149.0,44.148891,7.140198,1
47.443619,160.891418,4.031623,-6.0,153.0,38.266159,7.108582,1
41.443619,165.003677,4.112256,-6.0,157.0,32.446262,6.996323,1
35.443619,169.198181,4.1945,-6.0,161.0,26.731777,6.801819,1
29.443619,173.476578,4.27839,-6.0,165.0,21.211004,6.523422,1
292.375427,62.341301,2.835671,-3.271929,97.0,284.494476,49.658699,2
230.169281,116.253288,3.892769,-4.491657,97.0,221.009506,-4.253288,2
211.286163,132.618637,4.213658,-4.861915,97.0,204.41333,-20.618637,2
168.721909,169.50766,4.936972,-5.696507,97.0,174.499298,-57.50766,1
162.911469,174.543365,5.035712,-5.810438,101.0,169.677765,-58.543365,1
156.984818,179.679794,5.136426,-5.926646,105.0,164.868454,-59.679794,1
150.984818,184.918945,5.239154,-6.0,109.0,160.126221,-60.918945,1
144.984818,190.262878,5.343937,-6.0,113.0,155.532806,-62.262878,1
138.984818,192.0,-5.450816,-6.0,117.0,149.204834,-60.0,1
132.984818,186.44017,-5.559833,-6.0,121.0,139.311462,-50.44017,1
